Id,鄉鎮市區,交易標的,路名,土地移轉總面積平方公尺,都市土地使用分區,土地數,建物數,車位數,移轉層次,移轉層次項目,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,交易年,交易日,交易月,地鐵站,超商,公園,托兒所,國小,國中,高中職,大學,金融機構,醫院,大賣場,超市,百貨公司,警察局,消防局,縱坐標,橫坐標
7336,大同區,房地(土地+建物),重慶北路三段,19.17,第四種住宅區,1.0,1.0,0,3,無,5.0,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,1981-06-05,83.6,2,2,2,有,無,2020,11,7,2.0,14.0,12.0,20.0,20.0,20.0,13.0,16.0,20.0,20.0,11.0,20.0,19.0,20.0,20.0,25.02610860469545,121.54652967121844
7337,北投區,房地(土地+建物),三合街二段,32.0,第三種住宅區,1.0,1.0,0,1,騎樓,3.0,公寓(5樓含以下無電梯),住家用,加強磚造,1973-06-29,63.5,0,0,0,無,無,2021,5,1,4.0,11.0,16.0,19.0,20.0,16.0,5.0,14.0,17.0,20.0,10.0,20.0,15.0,20.0,11.0,25.088512604695453,121.53481047121844
7338,文山區,房地(土地+建物)+車位,福興路,15.86,住,2.0,1.0,1,12,無,12.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,2009-12-02,106.36,2,2,1,有,有,2020,19,4,0.0,5.0,6.0,20.0,20.0,20.0,15.0,19.0,17.0,20.0,9.0,20.0,20.0,20.0,20.0,24.96832290469545,121.58195367121844
7339,內湖區,房地(土地+建物),康樂街,25.29,第三種住宅區,1.0,1.0,0,2,無,15.0,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,2009-04-24,136.28,3,2,2,有,有,2020,23,2,1.0,11.0,14.0,20.0,20.0,14.0,5.0,4.0,17.0,17.0,11.0,20.0,12.0,20.0,15.0,25.03374230469545,121.64917987121844
7340,南港區,房地(土地+建物)+車位,福德街,21.15,住宅區,1.0,1.0,1.0,6,無,18.0,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土造,1987-05-21,128.45,3,1,1,有,有,2020,25,11,0.0,4.0,8.0,20.0,20.0,14.0,8.0,7.0,18.0,20.0,8.0,20.0,18.0,20.0,19.0,24.986825104695452,121.55742387121843
7341,內湖區,房地(土地+建物)+車位,潭美街,26.64,住,1.0,1.0,2,9,無,13.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,2012-12-06,133.519999999999,1,1,1,有,有,2019,23,12,1.0,7.0,11.0,20.0,20.0,20.0,6.0,11.0,20.0,20.0,14.0,20.0,20.0,20.0,20.0,25.01541340469545,121.61004197121844
7342,中正區,房地(土地+建物)+車位,仁愛路一段,50.21,住,1.0,1.0,1,4,無,9.0,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,2014-07-30,260.84,4,2,2,有,有,2020,21,1,2.0,13.0,2.0,20.0,20.0,20.0,14.0,19.0,20.0,20.0,11.0,20.0,20.0,20.0,20.0,25.002251304695452,121.55499487121844
7343,萬華區,房地(土地+建物),國興路,29.4,第三種住宅區,1.0,1.0,0.0,10,無,10.0,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1980-01-02,154.31,4,2,2,有,有,2021,29,3,0.0,14.0,7.0,20.0,20.0,20.0,12.0,18.0,20.0,20.0,15.0,20.0,20.0,20.0,20.0,24.986825104695452,121.55742387121843
7344,信義區,房地(土地+建物),紫雲街,37.04,住,1.0,1.0,0,5,無,6.0,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1980-05-20,123.929999999999,3,2,2,有,有,2019,31,10,0.0,1.0,2.0,20.0,20.0,19.0,10.0,17.0,18.0,20.0,9.0,20.0,20.0,20.0,15.0,24.98053020469545,121.60623977121844
7345,北投區,房地(土地+建物)+車位,天母西路,26.1,第三種住宅區,1.0,1.0,1,6,無,7.0,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1984-11-13,139.37,4,2,2,有,有,2020,12,10,0.0,8.0,11.0,20.0,20.0,18.0,4.0,15.0,20.0,20.0,3.0,20.0,19.0,20.0,13.0,25.08292630469545,121.55702237121844
7346,信義區,房地(土地+建物),吳興街,34.5,第三種住宅區,1.0,1.0,0,4,無,4.0,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,1973-04-19,97.43,3,2,2,有,無,2020,23,12,0.0,11.0,11.0,20.0,20.0,20.0,14.0,20.0,20.0,20.0,10.0,20.0,20.0,20.0,19.0,24.98579630469545,121.59401567121844
7347,士林區,房地(土地+建物),雨農路,15.01,住,1.0,1.0,0,3,無,7.0,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1984-01-10,83.57,2,2,1,有,有,2020,11,2,1.0,3.0,13.0,20.0,20.0,20.0,4.0,13.0,13.0,20.0,10.0,19.0,17.0,20.0,17.0,25.059519304695453,121.56302277121844
7348,文山區,房地(土地+建物),興隆路三段,9.25,住,1.0,1.0,0,8,無,14.0,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,2020-01-15,70.97,2,1,1,有,有,2017,30,6,1.0,5.0,8.0,20.0,20.0,18.0,12.0,17.0,16.0,20.0,6.0,20.0,18.0,20.0,16.0,24.960394104695453,121.58975717121844
7349,信義區,房地(土地+建物)+車位,信義路五段,20.01,第三種住宅區,1.0,1.0,1,12,電梯樓梯間,30.0,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,1986-10-24,184.14,3,2,2,有,有,2021,29,8,1.0,7.0,11.0,20.0,20.0,20.0,10.0,20.0,20.0,20.0,12.0,20.0,20.0,20.0,19.0,24.986825104695452,121.55742387121843
7350,松山區,房地(土地+建物),新東街,43.38,住宅用地,1.0,1.0,0.0,2,無,4.0,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,1962-01-22,116.19,4,2,2,有,無,2021,5,5,0.0,12.0,14.0,20.0,20.0,20.0,11.0,14.0,20.0,20.0,13.0,20.0,20.0,20.0,20.0,25.01981670469545,121.59865577121843
7351,中山區,房地(土地+建物)+車位,明水路,34.18,第三種住宅區,1.0,1.0,1.0,13,無,15.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1984-10-04,194.06,6,0,1,有,有,2021,21,3,1.0,9.0,10.0,20.0,20.0,17.0,9.0,17.0,20.0,20.0,14.0,20.0,20.0,20.0,20.0,24.986825104695452,121.55742387121843
7352,信義區,房地(土地+建物),基隆路一段,8.39,第四種住宅區,3.0,1.0,0,5,無,6.0,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1973-11-24,42.07,0,0,0,無,有,2020,30,11,3.0,15.0,12.0,20.0,20.0,20.0,13.0,18.0,20.0,20.0,10.0,20.0,20.0,20.0,20.0,25.00804600469545,121.55742387121843
7353,南港區,房地(土地+建物)+車位,福德街,29.6,住宅區,1.0,1.0,1,4,無,18.0,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土造,1998-05-21,174.74,3,2,2,有,有,2020,21,12,0.0,6.0,11.0,20.0,20.0,14.0,10.0,7.0,18.0,20.0,10.0,20.0,19.0,20.0,20.0,25.002287804695452,121.62291397121844
7354,大安區,房地(土地+建物)+車位,金山南路二段,20.11,住,4.0,1.0,1,7,無,24.0,住宅大樓(11層含以上有電梯),住家用,見其他登記事項,2019-09-10,169.649999999999,3,2,2,有,有,2019,30,11,1.0,14.0,13.0,20.0,20.0,20.0,14.0,20.0,20.0,20.0,13.0,20.0,20.0,20.0,20.0,24.99020660469545,121.55788607121843
7355,士林區,房地(土地+建物),至誠路二段,41.46,第三種住宅區,1.0,1.0,0.0,5,無,5.0,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,1971-07-19,126.86,3,2,2,有,無,2021,16,3,1.0,8.0,12.0,20.0,20.0,20.0,5.0,14.0,16.0,20.0,11.0,20.0,15.0,20.0,17.0,25.063927504695453,121.56215717121844
7356,萬華區,房地(土地+建物),西園路二段,25.8,第三之一種住宅區,3.0,1.0,0.0,2,無,5.0,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,1968-06-22,93.98,3,1,1,有,無,2020,23,9,0.0,12.0,6.0,20.0,20.0,20.0,13.0,15.0,18.0,20.0,15.0,20.0,20.0,20.0,20.0,24.98726090469545,121.52400467121844
7357,內湖區,房地(土地+建物)+車位,康樂街,25.29,第三種住宅區,1.0,1.0,1,13,無,15.0,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,2009-04-24,152.78,3,2,2,有,有,2019,7,6,1.0,12.0,14.0,20.0,20.0,14.0,5.0,4.0,19.0,20.0,11.0,20.0,13.0,20.0,15.0,25.00804600469545,121.55742387121843
7358,大同區,房地(土地+建物)+車位,承德路三段,12.42,第四種住宅區,1.0,1.0,1,6,無,7.0,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,2009-08-24,69.2899999999999,1,1,1,有,有,2019,9,3,3.0,13.0,17.0,20.0,20.0,20.0,13.0,17.0,20.0,20.0,11.0,20.0,20.0,20.0,20.0,25.02928640469545,121.54948667121843
7359,大同區,房地(土地+建物),敦煌路,16.24,住,1.0,1.0,0,3,無,9.0,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,2019-05-16,78.61,2,2,1,有,有,2019,18,9,1.0,10.0,9.0,20.0,20.0,20.0,13.0,17.0,20.0,20.0,14.0,20.0,20.0,20.0,20.0,25.036709604695453,121.55094417121843
7360,內湖區,房地(土地+建物),江南街,26.27,住,1.0,1.0,0,4,無,5.0,其他,住家用,鋼筋混凝土造,1984-02-10,94.69,3,2,2,有,有,2019,21,9,2.0,13.0,11.0,20.0,20.0,20.0,9.0,9.0,20.0,20.0,12.0,20.0,16.0,20.0,18.0,25.038337604695453,121.60980597121844
7361,松山區,房地(土地+建物),八德路三段,28.73,第三種住宅區,2.0,1.0,0.0,4,無,7.0,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1966-10-19,147.24,4,2,2,有,無,2021,30,3,3.0,16.0,11.0,20.0,20.0,20.0,15.0,19.0,20.0,20.0,13.0,20.0,20.0,20.0,20.0,25.009316304695453,121.58640617121844
7362,內湖區,房地(土地+建物),行善路,47.3,住宅區,1.0,1.0,0,2,無,8.0,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1997-05-26,127.09,3,2,2,有,有,2020,12,7,1.0,8.0,9.0,20.0,20.0,20.0,7.0,13.0,20.0,20.0,14.0,20.0,20.0,20.0,20.0,25.01822490469545,121.61043597121844
7363,文山區,房地(土地+建物),興隆路三段,9.25,住,1.0,1.0,0,4,無,14.0,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,2020-01-15,70.62,2,1,1,有,有,2017,8,7,1.0,5.0,8.0,20.0,20.0,18.0,12.0,17.0,16.0,20.0,7.0,20.0,18.0,20.0,17.0,24.96040180469545,121.58980367121843
7364,中山區,房地(土地+建物)+車位,敬業三路,43.31,住,1.0,1.0,1,8,無,8.0,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,2000-06-28,143.02,3,2,2,有,有,2019,15,11,2.0,6.0,12.0,20.0,20.0,20.0,6.0,14.0,18.0,20.0,13.0,18.0,20.0,20.0,18.0,25.04107070469545,121.59197077121844
7365,北投區,房地(土地+建物)+車位,珠海路,68.46,第二種住宅區,1.0,1.0,1,4,無,5.0,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,2009-03-31,189.69,4,2,2,有,無,2020,13,9,1.0,9.0,13.0,19.0,19.0,16.0,3.0,13.0,20.0,20.0,8.0,20.0,13.0,15.0,8.0,25.10425790469545,121.53797897121844
7366,北投區,房地(土地+建物),立農街,19.75,第三種住宅區,1.0,1.0,0.0,3,無,5.0,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,1973-11-29,83.8999999999999,3,2,2,有,無,2019,15,7,2.0,10.0,15.0,20.0,20.0,18.0,6.0,14.0,19.0,20.0,9.0,20.0,16.0,19.0,14.0,24.986825204695453,121.55742387121843
7367,中山區,房地(土地+建物),龍江路,24.0,住,1.0,1.0,0,5,無,5.0,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,1979-12-27,73.75,7,2,3,有,無,2019,13,11,0.0,16.0,13.0,20.0,20.0,20.0,12.0,18.0,20.0,20.0,13.0,20.0,20.0,20.0,20.0,25.022734504695453,121.57299757121844
7368,北投區,房地(土地+建物),行義路,67.43,住,2.0,1.0,0,4,無,4.0,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,1974-12-05,151.74,4,2,2,有,無,2020,20,3,0.0,6.0,9.0,20.0,20.0,17.0,4.0,15.0,18.0,20.0,9.0,20.0,18.0,20.0,12.0,25.086433504695453,121.55754157121844
7369,中山區,房地(土地+建物),合江街,34.75,第三種住宅區,1.0,1.0,0.0,4,無,4.0,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,1964-12-12,103.51,6,2,2,有,無,2019,22,3,0.0,16.0,14.0,20.0,20.0,20.0,12.0,18.0,20.0,20.0,13.0,20.0,20.0,20.0,20.0,25.02152790469545,121.57145407121844
7370,大安區,房地(土地+建物),臥龍街,37.75,第三種住宅區,2.0,1.0,0,2,無,5.0,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,1985-05-15,130.579999999999,4,2,2,有,無,2020,5,10,0.0,16.0,10.0,20.0,20.0,20.0,17.0,20.0,20.0,20.0,10.0,20.0,20.0,20.0,20.0,24.98225290469545,121.58366397121844
7371,文山區,房地(土地+建物),新光路一段,9.6,住,1.0,1.0,0,5,無,5.0,套房(1房1廳1衛),住家用,鋼筋混凝土造,1999-04-02,42.59,1,1,1,有,無,2019,28,11,0.0,10.0,4.0,19.0,20.0,15.0,10.0,19.0,12.0,17.0,2.0,20.0,8.0,17.0,11.0,24.95127900469545,121.60575717121844
7372,內湖區,房地(土地+建物)+車位,康樂街,18.65,第三種住宅區,2.0,1.0,1,6,無,15.0,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,2009-04-24,116.87,3,2,1,有,有,2020,28,6,0.0,11.0,14.0,20.0,20.0,14.0,5.0,4.0,17.0,20.0,11.0,20.0,12.0,20.0,15.0,25.03395410469545,121.64957457121844
7373,信義區,房地(土地+建物),信義路五段,6.81,住,1.0,1.0,0,8,無,13.0,套房(1房1廳1衛),住家用,鋼筋混凝土造,2009-04-08,49.08,1,1,1,有,有,2020,15,1,0.0,9.0,10.0,20.0,20.0,20.0,10.0,19.0,20.0,20.0,10.0,20.0,20.0,20.0,18.0,24.98842710469545,121.60196417121844
7374,文山區,房地(土地+建物),景明街,50.75,第四種住宅區,1.0,1.0,0,4,無,4.0,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,1971-12-05,104.8,2,2,1,有,無,2020,6,9,0.0,5.0,16.0,20.0,20.0,20.0,14.0,20.0,14.0,20.0,8.0,20.0,19.0,20.0,19.0,24.96392660469545,121.57358027121843
7375,士林區,房地(土地+建物),承德路四段,34.96,第三種住宅區,1.0,1.0,0,5,無,5.0,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,1981-11-09,60.61,2,1,1,有,無,2020,16,12,1.0,12.0,5.0,17.0,20.0,19.0,10.0,17.0,19.0,20.0,13.0,20.0,18.0,20.0,20.0,25.043945704695453,121.55250497121844
7376,信義區,房地(土地+建物),忠孝東路五段,11.66,第三種住宅區,1.0,1.0,0.0,7,無,16.0,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土造,2007-08-24,76.74,2,1,1,有,有,2019,18,6,2.0,14.0,14.0,20.0,20.0,19.0,7.0,10.0,20.0,20.0,14.0,20.0,20.0,20.0,20.0,25.006061504695452,121.61213357121844
7377,士林區,房地(土地+建物)+車位,承德路四段,22.5,住,1.0,1.0,1,5,無,14.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,2015-07-15,194.67,3,2,2,有,有,2020,19,1,2.0,6.0,8.0,20.0,20.0,19.0,11.0,17.0,18.0,20.0,13.0,20.0,19.0,20.0,20.0,25.040170104695452,121.55413847121844
7378,士林區,房地(土地+建物),中山北路六段,25.29,住,1.0,1.0,0,5,無,5.0,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,1979-01-26,96.99,2,2,2,有,無,2019,6,12,0.0,13.0,11.0,20.0,20.0,20.0,5.0,14.0,19.0,20.0,11.0,20.0,20.0,20.0,14.0,25.07635830469545,121.56060717121844
7379,士林區,房地(土地+建物)+車位,重慶北路四段,29.69,住,2.0,1.0,4,6,無,14.0,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,2015-10-29,320.71,3,2,2,有,有,2019,25,12,0.0,9.0,5.0,20.0,20.0,20.0,12.0,18.0,19.0,20.0,12.0,20.0,20.0,20.0,20.0,25.04296570469545,121.54538147121843
7380,士林區,房地(土地+建物)+車位,芝玉路二段,58.41,住,2.0,2.0,2,4,無,5.0,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,2010-08-04,193.37,4,2,2,有,有,2020,14,3,0.0,8.0,7.0,20.0,20.0,20.0,4.0,15.0,19.0,20.0,10.0,20.0,20.0,20.0,16.0,25.07362230469545,121.56740317121844
7381,文山區,房地(土地+建物),秀明路二段,32.85,第三種住宅區,1.0,1.0,0,3,無,5.0,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,1973-04-19,89.39,2,1,1,有,無,2021,17,10,1.0,9.0,4.0,18.0,20.0,15.0,10.0,19.0,13.0,19.0,5.0,20.0,9.0,20.0,11.0,24.95353690469545,121.60615797121844
7382,文山區,房地(土地+建物),木新路三段,29.11,住,1.0,1.0,0,1,無,5.0,公寓(5樓含以下無電梯),商業用,鋼筋混凝土造,1989-08-29,105.09,3,2,2,有,無,2020,7,5,0.0,10.0,11.0,20.0,20.0,19.0,12.0,16.0,17.0,17.0,8.0,20.0,12.0,20.0,12.0,24.94416060469545,121.58946607121844
7383,中山區,房地(土地+建物),建國北路二段,19.4,第三之二種住宅區及第三種住宅區,1.0,1.0,0.0,2,無,14.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1972-06-20,105.96,3,2,1,有,有,2021,18,4,1.0,13.0,18.0,20.0,20.0,20.0,13.0,20.0,20.0,20.0,13.0,20.0,20.0,20.0,20.0,25.01527690469545,121.56825427121844
7384,南港區,房地(土地+建物)+車位,向陽路,23.39,住,1.0,1.0,1,12,無,12.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,2009-03-06,123.82,2,2,1,有,有,2020,8,3,1.0,9.0,9.0,20.0,20.0,19.0,8.0,6.0,18.0,18.0,12.0,19.0,18.0,20.0,20.0,25.018319004695453,121.62584857121844
7385,士林區,房地(土地+建物),雨聲街,32.15,住,1.0,2.0,0,1,無,5.0,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,1986-09-02,137.21,4,2,2,有,無,2019,11,11,1.0,11.0,15.0,20.0,20.0,20.0,6.0,14.0,18.0,20.0,9.0,20.0,16.0,20.0,18.0,25.064875104695453,121.55999137121844
7386,大安區,房地(土地+建物),和平東路三段,12.5,第三種住宅區,2.0,1.0,0.0,11,無,14.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1995-11-13,70.26,2,1,2,有,有,2021,13,3,1.0,9.0,9.0,20.0,20.0,20.0,15.0,19.0,20.0,20.0,9.0,20.0,20.0,20.0,20.0,24.986825104695452,121.55742387121843
7387,北投區,房地(土地+建物),知行路,5.16,第三之二種住宅區及第三種住宅區及道路用地,1.0,1.0,0,13,無,13.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1997-01-22,35.21,2,1,1,有,有,2020,5,11,1.0,8.0,11.0,16.0,19.0,16.0,4.0,9.0,16.0,20.0,7.0,19.0,6.0,18.0,15.0,25.00804600469545,121.55742387121843
7388,士林區,房地(土地+建物)+車位,士商路,29.85,住,1.0,1.0,1,5,無,19.0,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,2019-11-14,199.14,3,2,2,有,有,2016,12,8,0.0,9.0,7.0,20.0,20.0,18.0,9.0,14.0,17.0,20.0,10.0,20.0,19.0,20.0,20.0,25.05677300469545,121.54856817121843
7389,文山區,房地(土地+建物)+車位,興隆路三段,22.83,第三種住宅區,1.0,1.0,1,1,無,7.0,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,2008-10-16,115.919999999999,2,1,1,有,有,2020,3,12,1.0,6.0,2.0,20.0,20.0,19.0,13.0,17.0,17.0,20.0,7.0,20.0,13.0,20.0,16.0,24.957268804695453,121.58802617121844
7390,士林區,房地(土地+建物),中社路二段,87.29,第一種住宅區,1.0,1.0,0,3,無,4.0,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,1976-04-06,103.75,4,2,2,有,無,2020,19,10,0.0,0.0,1.0,14.0,19.0,13.0,1.0,9.0,12.0,18.0,8.0,20.0,13.0,19.0,10.0,25.069776904695452,121.59846397121844
7391,內湖區,房地(土地+建物),文德路,39.48,住,1.0,1.0,0,3,無,5.0,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,1984-02-11,121.66,3,2,1,有,有,2020,26,4,1.0,5.0,9.0,20.0,20.0,20.0,8.0,8.0,18.0,20.0,10.0,20.0,15.0,20.0,19.0,25.037504304695453,121.61371017121844
7392,文山區,房地(土地+建物),忠順街一段,27.27,住,1.0,1.0,0,5,無,5.0,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,1981-06-01,96.1199999999999,3,1,1,有,無,2020,29,2,0.0,12.0,12.0,20.0,20.0,20.0,12.0,17.0,17.0,20.0,4.0,20.0,11.0,20.0,12.0,24.94570790469545,121.59007317121844
7393,士林區,房地(土地+建物),社中街,26.43,第三種住宅區,1.0,1.0,0.0,1,無,5.0,公寓(5樓含以下無電梯),住商用,鋼筋混凝土造,1970-08-03,88.77,3,2,1,有,無,2021,22,2,0.0,4.0,9.0,19.0,20.0,20.0,9.0,11.0,11.0,20.0,8.0,20.0,18.0,20.0,20.0,25.054034304695453,121.53974327121844
7394,文山區,房地(土地+建物),興隆路二段,11.81,住,1.0,1.0,0,3,無,9.0,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,2019-06-28,53.39,0,0,0,無,有,2020,6,5,1.0,7.0,8.0,20.0,20.0,20.0,14.0,18.0,15.0,20.0,9.0,20.0,17.0,20.0,19.0,24.963945804695452,121.58356657121844
7395,文山區,房地(土地+建物)+車位,木新路三段,37.13,第三種住宅區,1.0,1.0,1.0,5,無,5.0,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1981-07-04,144.78,5,2,2,有,有,2021,31,3,0.0,7.0,12.0,20.0,20.0,18.0,11.0,20.0,16.0,17.0,8.0,20.0,11.0,19.0,11.0,24.94300980469545,121.59130367121844
7396,信義區,房地(土地+建物),基隆路一段,22.13,住,3.0,1.0,0,1,無,12.0,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1983-09-01,108.09,0,0,0,無,有,2020,31,3,2.0,15.0,8.0,20.0,20.0,20.0,13.0,18.0,20.0,20.0,11.0,20.0,20.0,20.0,20.0,24.996934204695453,121.58991727121844
7397,中山區,房地(土地+建物)+車位,明水路,55.17,第三種住宅區,1.0,1.0,2,3,無,9.0,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1998-01-22,259.76,3,2,3,有,有,2020,13,9,1.0,9.0,10.0,20.0,20.0,20.0,9.0,16.0,19.0,19.0,13.0,20.0,19.0,20.0,19.0,25.040293604695453,121.58293267121844
7398,北投區,房地(土地+建物),致遠二路,54.75,住,1.0,1.0,0,4,無,4.0,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,1973-10-05,73.85,3,1,1,有,無,2020,11,3,0.0,9.0,9.0,20.0,20.0,20.0,5.0,13.0,20.0,20.0,9.0,20.0,18.0,20.0,14.0,25.078414804695452,121.54487267121844
7399,內湖區,房地(土地+建物)+車位,瑞光路,62.23,第二種住宅區,1.0,1.0,1,5,無,5.0,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,1997-10-30,133.97,3,2,2,有,有,2021,3,1,0.0,8.0,7.0,20.0,20.0,20.0,6.0,8.0,20.0,20.0,12.0,20.0,20.0,20.0,19.0,25.03264330469545,121.61143317121844
7400,南港區,房地(土地+建物)+車位,經園街,33.49,住宅區,1.0,1.0,1,1,無,11.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,2000-09-08,167.35,4,2,2,有,有,2020,6,11,1.0,12.0,7.0,20.0,20.0,16.0,5.0,4.0,14.0,20.0,11.0,20.0,10.0,20.0,15.0,25.024312204695452,121.64774027121844
7401,大安區,房地(土地+建物)+車位,和平東路三段,16.48,第三種住宅區,1.0,1.0,1,5,無,13.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,2009-08-04,132.87,2,2,1,有,無,2017,12,8,0.0,5.0,5.0,20.0,20.0,20.0,15.0,19.0,20.0,20.0,9.0,20.0,20.0,20.0,20.0,24.97929190469545,121.59172597121844
7402,內湖區,房地(土地+建物)+車位,康寧路三段,41.01,住,1.0,1.0,1,11,無,15.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,2007-11-21,204.2,4,2,2,有,有,2019,6,10,2.0,11.0,12.0,20.0,20.0,14.0,5.0,5.0,19.0,20.0,7.0,20.0,9.0,19.0,14.0,25.03466070469545,121.63950337121844
7403,信義區,房地(土地+建物),永吉路,9.8,第三種住宅區,1.0,1.0,0.0,3,無,5.0,華廈(10層含以下有電梯),集合住宅,鋼筋混凝土造,2004-07-23,50.78,1,1,1,有,有,2021,14,1,2.0,15.0,13.0,20.0,20.0,20.0,9.0,16.0,20.0,20.0,14.0,20.0,19.0,20.0,20.0,25.005685104695452,121.60473777121844
7404,信義區,房地(土地+建物),忠孝東路五段,10.76,住,1.0,1.0,0,3,無,5.0,套房(1房1廳1衛),住家用,鋼筋混凝土造,1999-10-05,38.54,1,1,1,有,有,2019,7,12,0.0,16.0,16.0,20.0,20.0,19.0,9.0,13.0,20.0,20.0,13.0,20.0,20.0,20.0,20.0,25.00377610469545,121.60631907121844
7405,萬華區,房地(土地+建物)+車位,西昌街,14.94,第四種住宅區,1.0,1.0,1,4,無,7.0,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,2009-03-25,94.03,2,1,1,有,無,2020,16,11,2.0,15.0,14.0,20.0,20.0,20.0,11.0,18.0,20.0,20.0,14.0,20.0,20.0,20.0,20.0,25.00804600469545,121.55742387121843
7406,信義區,房地(土地+建物),吳興街,17.4,住,4.0,1.0,0,2,無,9.0,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,2017-09-07,105.83,0,0,0,無,有,2020,2,1,0.0,2.0,3.0,20.0,20.0,19.0,13.0,16.0,19.0,20.0,9.0,20.0,20.0,20.0,16.0,24.980429404695453,121.60254797121844
7407,松山區,房地(土地+建物),南京東路五段,3.76,第二種商業區及第三種住宅區,1.0,1.0,0.0,4,無,19.0,住宅大樓(11層含以上有電梯),商業用,鋼筋混凝土造,1979-02-16,45.8099999999999,1,1,1,有,有,2021,25,2,2.0,18.0,15.0,20.0,20.0,20.0,13.0,20.0,20.0,20.0,13.0,20.0,20.0,20.0,20.0,24.986825104695452,121.55742387121843
7408,北投區,房地(土地+建物),泉源路,31.8,住,3.0,1.0,0,1,無,5.0,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,1979-11-01,106.57,3,2,2,有,無,2020,2,3,0.0,1.0,3.0,18.0,19.0,15.0,3.0,14.0,14.0,20.0,8.0,20.0,12.0,14.0,8.0,25.103681304695453,121.54572657121844
